name,name character_deaths,name character_predictions,allegiances,nobility,gender,has_Allegiance,is_alive,has_dead_rels,culture,mother,father,spouse,house,heir,data_poor,known_culture,known_spouse,known_heir,known_mother,known_father,num_interactions,num_people_interacted,num_interactions_dead,num_people_interacted_dead,num_hops_daenerys,num_hops_cersei,num_hops_jonsnow,pageRank,community
Lync,,Lync,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Lynesse Hightower,,Lynesse Hightower,Unknown,1,0,0.0,1,1,Unknown,Unknown,Unknown,Jorah Mormont,House Hightower,Unknown,1,0,1,0,0,0,3.0,2.0,,,1.0,2.0,3.0,0.176729219245317,1832.0
Lyonel (knight),Lyonel,Lyonel (knight),None,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Lannister,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,38.0
Lyonel Baratheon,,Lyonel Baratheon,Unknown,1,1,0.0,0,0,Unknown,Unknown,Unknown,0,House Baratheon,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,42.0
Lyonel Bentley,,Lyonel Bentley,Unknown,0,1,0.0,0,0,Unknown,Unknown,Unknown,0,Queensguard,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2287.0
Lyonel Corbray,,Lyonel Corbray,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Corbray,Unknown,1,0,1,0,0,0,7.0,2.0,,,3.0,2.0,3.0,0.24971589248743836,1928.0
Lyonel Frey,,Lyonel Frey,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,Melesa Crakehall,House Frey of Riverrun,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,1397.0
Lyonel Selmy,,Lyonel Selmy,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Selmy,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2377.0
Lyonel Strong,,Lyonel Strong,Unknown,1,1,0.0,0,0,Unknown,Unknown,Unknown,0,House Strong,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,2099.0
Lyonel Tyrell (son of Leo),,Lyonel Tyrell (son of Leo),Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Tyrell,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,52.0
Lysa Arryn,Lysa Tully,Lysa Arryn,House Arryn,1,0,1.0,0,1,Unknown,Unknown,Unknown,Jon Arryn,House Tully,Unknown,0,0,1,0,0,0,341.0,24.0,122.0,8.0,2.0,1.0,2.0,3.0138066631741824,596.0
Lysa Meadows,,Lysa Meadows,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Olymer Tyrell,House Meadows,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,1437.0
Lythene Frey,,Lythene Frey,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Lucias Vypren,House Frey,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,1372.0
Mace Tyrell,Mace Tyrell,Mace Tyrell,House Tyrell,1,1,1.0,1,1,Unknown,Unknown,Unknown,Alerie Hightower,House Tyrell,Unknown,0,0,1,0,0,0,203.0,23.0,62.0,7.0,1.0,1.0,2.0,1.8219981989823282,1651.0
Mad Huntsman,Mad Huntsman,Mad Huntsman,None,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Brotherhood without banners,Unknown,0,0,1,0,0,0,4.0,1.0,,,3.0,2.0,2.0,0.18283355388703065,1637.0
Maddy,,Maddy,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Arryn,Unknown,1,0,1,0,0,0,28.0,5.0,,,3.0,2.0,2.0,0.5336716259247624,1928.0
Maegelle Frey,,Maegelle Frey,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Dafyn Vance,House Frey,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,1374.0
Maegor I Targaryen,,Maegor I Targaryen,Unknown,1,1,0.0,0,0,Unknown,Visenya Targaryen,Aegon I Targaryen,0,House Targaryen,Jaehaerys Targaryen,1,0,1,1,1,1,22.0,9.0,3.0,3.0,2.0,1.0,2.0,0.4552974557853304,1651.0
Maelor Targaryen,,Maelor Targaryen,Unknown,1,1,0.0,0,0,Unknown,Unknown,Unknown,0,House Targaryen,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,183.0
Maerie (Goodwife),Maerie (Goodwife),Maerie (Goodwife),None,0,0,0.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Maerie (Whore),Maerie (Whore),Maerie (Whore),None,0,0,0.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Maggy,,Maggy,Unknown,0,0,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,8.0,2.0,3.0,1.0,2.0,1.0,2.0,0.2725646771024913,1651.0
Malcolm,,Malcolm,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Mallador Locke,Mallador Locke,Mallador Locke,Night's Watch,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,0,0,1,0,0,0,4.0,1.0,4.0,1.0,4.0,3.0,2.0,0.20405580691003708,174.0
Malleon,,Malleon,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,596.0
Malliard,Malliard,Malliard,House Lannister,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,Alchemists' Guild,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2226.0
Mallor,Mallor,Mallor,House Lannister,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Lannister,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,38.0
Mallor (Knight),,Mallor (Knight),Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,927.0
Malwyn Frey,,Malwyn Frey,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Manfred Dondarrion,,Manfred Dondarrion,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Dondarrion,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2289.0
Manfred Lothston,,Manfred Lothston,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Lothston,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2290.0
Manfred Swann,,Manfred Swann,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Swann,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2270.0
Manfryd Lothston,,Manfryd Lothston,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Lothston,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2290.0
Manfryd Yew,,Manfryd Yew,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Yew,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2291.0
Marei,Marei,Marei,None,0,0,0.0,1,0,Unknown,Unknown,Unknown,0,Chataya's brothel,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,51.0
Margot Lannister,,Margot Lannister,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,Titus Peake,House Lannister,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,1565.0
Marianne Vance,,Marianne Vance,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Vance,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2327.0
Maric Seaworth,Maric Seaworth,Maric Seaworth,House Baratheon,1,1,1.0,0,0,Unknown,Unknown,Unknown,0,House Seaworth,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,51.0
Marillion,Marillion,Marillion,House Arryn,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,0,0,1,0,0,0,64.0,9.0,26.0,3.0,2.0,2.0,2.0,0.6552568072220312,596.0
Marissa Frey,Marissa Frey,Marissa Frey,None,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Mariya Darry,Mariya Darry,Mariya Darry,None,1,0,0.0,1,0,Unknown,Unknown,Unknown,Merrett Frey,House Darry,Unknown,0,0,1,0,0,0,11.0,3.0,5.0,2.0,3.0,2.0,2.0,0.23928650791058315,59.0
Mark Mullendore,Mark Mullendore,Mark Mullendore,House Tully,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Mullendore,Unknown,0,0,1,0,0,0,3.0,1.0,,,2.0,1.0,2.0,0.17032193895720413,1651.0
Marlon Manderly,Marlon Manderly,Marlon Manderly,House Stark,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Manderly,Unknown,0,0,1,0,0,0,8.0,2.0,,,3.0,2.0,2.0,0.2284637667587959,77.0
Maron Botley,,Maron Botley,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Botley,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2158.0
Marq Grafton,,Marq Grafton,Unknown,1,1,0.0,0,0,Unknown,Unknown,Unknown,0,House Grafton,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,749.0
Marq Rankenfell,,Marq Rankenfell,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Marsella Waynwood,,Marsella Waynwood,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Stevron Frey,House Waynwood,Unknown,1,0,1,0,0,0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,0.15000000000000002,2151.0
Martyn Lannister,,Martyn Lannister,Unknown,1,1,0.0,1,1,Unknown,Unknown,Unknown,0,House Lannister,Unknown,1,0,1,0,0,0,6.0,2.0,6.0,2.0,3.0,2.0,3.0,0.2763203820155467,1619.0
Martyn Mullendore,,Martyn Mullendore,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Mullendore,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2292.0
Martyn Rivers,Martyn Rivers,Martyn Rivers,None,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,0,0,1,0,0,0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,0.17354234932572576,158.0
Marwyn,Marwyn,Marwyn,None,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,12.0,3.0,,,4.0,3.0,2.0,0.36091315705562016,963.0
Marwyn Belmore,Marwyn Belmore,Marwyn Belmore,House Arryn,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Belmore,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2317.0
Marya Seaworth,,Marya Seaworth,Unknown,1,0,0.0,1,1,Unknown,Unknown,Unknown,Davos Seaworth,House Seaworth,Unknown,1,0,1,0,0,0,8.0,3.0,5.0,1.0,3.0,2.0,2.0,0.3022185074572918,77.0
Masha Heddle,Masha Heddle,Masha Heddle,House Tully,0,0,1.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,0,0,1,0,0,0,5.0,1.0,5.0,1.0,3.0,2.0,2.0,0.18989706974825826,596.0
Maslyn,Maslyn,Maslyn,Night's Watch,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Matarys Targaryen,,Matarys Targaryen,Unknown,1,1,0.0,0,0,Unknown,Unknown,Unknown,0,House Targaryen,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,183.0
Mathis Frey,,Mathis Frey,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Matrice,Matrice,Matrice,House Baratheon,0,0,1.0,1,0,Unknown,Unknown,Unknown,0,House Baratheon of Dragonstone,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Matt,,Matt,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Matthar,Matthar,Matthar,Night's Watch,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,0,0,1,0,0,0,3.0,1.0,,,3.0,2.0,1.0,0.17507704551098868,174.0
Matthos Seaworth,Matthos Seaworth,Matthos Seaworth,House Baratheon,1,1,1.0,0,0,Unknown,Unknown,Unknown,0,House Seaworth,Unknown,0,0,1,0,0,0,3.0,1.0,,,3.0,3.0,3.0,0.18181544841791042,77.0
Mawney,Mawney,Mawney,Night's Watch,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,51.0
Maynard,,Maynard,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Maynard Plumm,,Maynard Plumm,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Plumm,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2243.0
Mebble,Mebble,Mebble,None,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,4.0,1.0,,,4.0,3.0,3.0,0.18535612907871837,1637.0
Medwick Tyrell,,Medwick Tyrell,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Meg,,Meg,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,Brotherhood Without Banners,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2149.0
Megga Tyrell,Megga Tyrell,Megga Tyrell,House Tyrell,1,0,1.0,1,0,Unknown,Unknown,Unknown,0,House Tyrell,Unknown,0,0,1,0,0,0,49.0,4.0,,,3.0,2.0,2.0,0.6525838149245828,243.0
Meizo Mahr,,Meizo Mahr,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Mela,Mela,Mela,House Arryn,0,0,1.0,1,0,Unknown,Unknown,Unknown,0,House Arryn,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2141.0
Melara Crane,,Melara Crane,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Alester Florent,House Crane,Unknown,1,0,1,0,0,0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,0.15000000000000002,77.0
Melara Hetherspoon,,Melara Hetherspoon,Unknown,1,0,0.0,0,0,Unknown,Unknown,Unknown,0,House Hetherspoon,Unknown,1,0,1,0,0,0,15.0,4.0,,,2.0,1.0,2.0,0.5227655061637051,1651.0
Melesa Crakehall,,Melesa Crakehall,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Lyonel Frey,House Crakehall,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,1397.0
Melessa Florent,,Melessa Florent,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Randyll Tarly,House Florent,Unknown,1,0,1,0,0,0,0.0,1.0,,,3.0,3.0,3.0,0.15000000000000002,2469.0
Meliana,Meliana,Meliana,House Stark,0,0,1.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Melicent,,Melicent,Unknown,0,0,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2506.0
Melissa Blackwood,,Melissa Blackwood,Unknown,1,0,0.0,0,0,Unknown,Unknown,Unknown,0,House Blackwood,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,53.0
Mellara Rivers,,Mellara Rivers,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Mellei,Mellei,Mellei,House Martell,0,0,1.0,1,0,Unknown,Unknown,Unknown,0,House Martell,Unknown,0,0,1,0,0,0,8.0,2.0,,,3.0,3.0,4.0,0.40394609398499604,969.0
Melly,Melly,Melly,None,0,0,0.0,1,0,Unknown,Unknown,Unknown,0,Brotherhood Without Banners,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2149.0
Melwyn Sarsfield,,Melwyn Sarsfield,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,Shierle Swyft,House Sarsfield,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,1533.0
Melwys Rivers,,Melwys Rivers,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,51.0
Meredyth Crane,Meredyth Crane,Meredyth Crane,House Tyrell,1,0,1.0,1,0,Unknown,Unknown,Unknown,0,House Crane,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2380.0
Merianne Frey,,Merianne Frey,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Meribald,Meribald,Meribald,None,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Faith of the Seven,Unknown,0,0,1,0,0,0,47.0,5.0,,,3.0,2.0,3.0,0.6820139735471457,2469.0
Merlon Crakehall,Merlon Crakehall,Merlon Crakehall,House Lannister,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Crakehall,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2178.0
Merrell Florent,,Merrell Florent,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Florent,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2293.0
Merrit,,Merrit,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,Brotherhood without banners,Unknown,1,0,1,0,0,0,3.0,1.0,,,3.0,3.0,3.0,0.17755290237037116,1637.0
Meryn Trant,Meryn Trant,Meryn Trant,House Lannister,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Trant,Unknown,0,0,1,0,0,0,298.0,21.0,106.0,8.0,2.0,1.0,2.0,2.1751933411695066,1761.0
Michael Mertyns,,Michael Mertyns,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Mertyns,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2294.0
Mina Tyrell,,Mina Tyrell,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,Paxter Redwyne,House Tyrell,Unknown,1,0,1,0,0,0,0.0,1.0,,,3.0,3.0,3.0,0.15000000000000002,147.0
Moelle,,Moelle,Unknown,0,0,0.0,1,0,Unknown,Unknown,Unknown,0,Faith of the Seven,Unknown,1,0,1,0,0,0,26.0,3.0,,,2.0,1.0,2.0,0.49315144869033245,1591.0
Mohor,Mohor,Mohor,None,1,1,0.0,0,0,Unknown,Unknown,Unknown,0,House Bracken,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,48.0
Mollander,Mollander,Mollander,None,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,20.0,4.0,,,4.0,4.0,3.0,0.7231241201865485,963.0
Mollos,,Mollos,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2506.0
Monterys Velaryon,,Monterys Velaryon,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Velaryon,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2160.0
Moon Boy,Moon Boy,Moon Boy,House Baratheon,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Baratheon of King's Landing,Unknown,0,0,1,0,0,0,36.0,4.0,8.0,1.0,2.0,1.0,2.0,0.40577905719401314,1651.0
Moqorro,Moqorro,Moqorro,House Greyjoy,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,R'hllor,Unknown,0,0,1,0,0,0,39.0,5.0,,,1.0,2.0,2.0,0.8308562251157128,70.0
Mord,Mord,Mord,House Arryn,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Arryn,Unknown,0,0,1,0,0,0,20.0,1.0,,,2.0,2.0,2.0,0.2969721067114733,170.0
Mordane,Mordane,Mordane,House Stark,0,0,1.0,0,0,Unknown,Unknown,Unknown,0,House Stark,Unknown,0,0,1,0,0,0,145.0,11.0,23.0,3.0,2.0,1.0,1.0,1.234882166190073,1926.0
Moreo Tumitis,Moreo Tumitis,Moreo Tumitis,None,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,0.17393824219034296,596.0
Morgarth,Morgarth,Morgarth,None,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Baelish,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2211.0
Moribald Chester,,Moribald Chester,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Chester,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2383.0
Morra,Morra,Morra,House Martell,0,0,1.0,1,0,Unknown,Unknown,Unknown,0,House Martell,Unknown,0,0,1,0,0,0,8.0,2.0,,,3.0,3.0,4.0,0.40394609398499604,969.0
Morrec,Morrec,Morrec,House Lannister,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,House Lannister,Unknown,0,0,1,0,0,0,10.0,2.0,5.0,1.0,2.0,2.0,2.0,0.31266651667538103,170.0
Morros Slynt,Morros Slynt,Morros Slynt,House Lannister,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Slynt,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2242.0
Mors Manwoody,Mors Manwoody,Mors Manwoody,House Martell,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Manwoody,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2245.0
Mors Martell (brother of Doran),,Mors Martell (brother of Doran),Unknown,1,1,0.0,0,0,Unknown,Unknown,Unknown,0,House Martell,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2202.0
Mortimer Boggs,,Mortimer Boggs,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Boggs,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2295.0
Morton Waynwood,Morton Waynwood,Morton Waynwood,House Arryn,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Waynwood,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2151.0
Morya Frey,,Morya Frey,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Flement Brax,House Frey,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,120.0
Moryn Tyrell,,Moryn Tyrell,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Tyrell,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,52.0
Mossador,Mossador,,House Targaryen,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,,
Mudge (brotherhood),,Mudge (brotherhood),Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,Brotherhood without banners,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2276.0
Mudge (miller),Mudge (miller),Mudge (miller),None,0,1,0.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Mudge (swineherd),,Mudge (swineherd),Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Osgrey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2144.0
Mullin,,Mullin,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,51.0
Mully,Mully,Mully,Night's Watch,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,0,0,1,0,0,0,46.0,9.0,,,3.0,2.0,1.0,0.6732609680737368,174.0
Munciter,Munciter,Munciter,House Lannister,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,Alchemists' Guild,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2226.0
Murch,Murch,Murch,Night's Watch,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,5.0,1.0,,,5.0,5.0,5.0,0.582953755964991,710.0
Murenmure,Murenmure,Murenmure,House Greyjoy,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,14.0,2.0,,,3.0,3.0,2.0,0.399597420252394,70.0
Murmison,,Murmison,Unknown,0,1,0.0,0,0,Unknown,Unknown,Unknown,0,Faith of the Seven,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2248.0
Mushroom,,Mushroom,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Targaryen,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,183.0
Muttering Bill,Muttering Bill,Muttering Bill,Night's Watch,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,51.0
Mya Stone,Mya Stone,Mya Stone,House Arryn,0,0,1.0,1,0,Unknown,Unknown,Unknown,0,House Royce of the Gates of the Moon,Unknown,0,0,1,0,0,0,34.0,5.0,9.0,1.0,3.0,2.0,2.0,0.5751633340376426,1928.0
